group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
pilot,A230212d0_r64_rep1,A/Abu_Dhabi/6753/2023,153.9,interpolated,11.71,3,midpoint
pilot,A230212d0_r64_rep1,A/Bangkok/P3599/2023,248.2,interpolated,27.95,3,midpoint
pilot,A230212d0_r64_rep1,A/Bangkok/P3755/2023,142.8,interpolated,8.159,3,midpoint
pilot,A230212d0_r64_rep1,A/Bhutan/0006/2023,222.4,interpolated,1.751,3,midpoint
pilot,A230212d0_r64_rep1,A/Bhutan/0845/2023,267.1,interpolated,17.84,3,midpoint
pilot,A230212d0_r64_rep1,A/Bhutan/FLU-BTG-00988/2022,213.9,interpolated,7.85,3,midpoint
pilot,A230212d0_r64_rep1,A/Brisbane/429/2023,223.3,interpolated,59.11,3,midpoint
pilot,A230212d0_r64_rep1,A/Busan/1301/2023,172.1,interpolated,10.18,3,midpoint
pilot,A230212d0_r64_rep1,A/California/81/2023,211.6,interpolated,28.08,3,midpoint
pilot,A230212d0_r64_rep1,A/Cambodia/e0826360/2020,594.1,interpolated,89.59,3,midpoint
pilot,A230212d0_r64_rep1,A/Catalonia/2041146NS/2023,221.1,interpolated,11.98,3,midpoint
pilot,A230212d0_r64_rep1,A/Catalonia/NSVH102124476/2023,224.2,interpolated,18.74,3,midpoint
pilot,A230212d0_r64_rep1,A/Chipata/15-NIC-001/2023,240.5,interpolated,29.63,3,midpoint
pilot,A230212d0_r64_rep1,A/Darwin/6/2021,154.1,interpolated,8.742,3,midpoint
pilot,A230212d0_r64_rep1,A/EHIME/50/2023,254.6,interpolated,34.1,3,midpoint
pilot,A230212d0_r64_rep1,A/Finland/391/2023,239.8,interpolated,17.8,3,midpoint
pilot,A230212d0_r64_rep1,A/Finland/399/2023,224.9,interpolated,5.171,3,midpoint
pilot,A230212d0_r64_rep1,A/Georgia/40/2023,239.5,interpolated,10.12,3,midpoint
pilot,A230212d0_r64_rep1,A/Guangdong-Futian/1980/2023,374.7,interpolated,3.203,3,midpoint
pilot,A230212d0_r64_rep1,A/Hong_Kong/2671/2019,5730,interpolated,57.26,3,midpoint
pilot,A230212d0_r64_rep1,A/Hong_Kong/45/2019,2613,interpolated,152,3,midpoint
pilot,A230212d0_r64_rep1,A/Hong_Kong/4801/2014,3832,interpolated,1095,3,midpoint
pilot,A230212d0_r64_rep1,A/Hong_Kong/4801/2014_(15/192),8650,lower,485,3,midpoint
pilot,A230212d0_r64_rep1,A/Jeju/1047/2023,327.1,interpolated,20.55,3,midpoint
pilot,A230212d0_r64_rep1,A/KANAGAWA/AC2316/2023,205.3,interpolated,5.073,3,midpoint
pilot,A230212d0_r64_rep1,A/KANAGAWA/IC2239/2023,186.1,interpolated,3.602,3,midpoint
pilot,A230212d0_r64_rep1,A/Kansas/14/2017,640.2,interpolated,73.28,3,midpoint
pilot,A230212d0_r64_rep1,A/Krabi/THIS050/2023,270.2,interpolated,20.64,3,midpoint
pilot,A230212d0_r64_rep1,A/Luga/RII-11393S/2023,162,interpolated,8.602,3,midpoint
pilot,A230212d0_r64_rep1,A/Malaysia/IMR-SARI1989/2023,270,interpolated,22.78,3,midpoint
pilot,A230212d0_r64_rep1,A/Maldives/852/2023,230.5,interpolated,29.07,3,midpoint
pilot,A230212d0_r64_rep1,A/Massachusetts/18/2022,257.6,interpolated,16.16,3,midpoint
pilot,A230212d0_r64_rep1,A/Netherlands/01685/2023,357.8,interpolated,30.88,3,midpoint
pilot,A230212d0_r64_rep1,A/Netherlands/01693/2023,184.2,interpolated,33.01,3,midpoint
pilot,A230212d0_r64_rep1,A/Netherlands/01760/2023,245.8,interpolated,5.607,3,midpoint
pilot,A230212d0_r64_rep1,A/Oman/3011/2023,247.7,interpolated,13.1,3,midpoint
pilot,A230212d0_r64_rep1,A/Ontario/RV00796/2023,159.8,interpolated,2.398,3,midpoint
pilot,A230212d0_r64_rep1,A/Romania/543634/2022,268.3,interpolated,82.88,3,midpoint
pilot,A230212d0_r64_rep1,A/SENDAI/45/2023,200,interpolated,8.724,3,midpoint
pilot,A230212d0_r64_rep1,A/SOUTH_AFRICA/R07876/202023,232.7,interpolated,11.77,3,midpoint
pilot,A230212d0_r64_rep1,A/Saint-Petersburg/RII-MH144113/2023,176.5,interpolated,9.738,3,midpoint
pilot,A230212d0_r64_rep1,A/Samut_Songkhram/THIS061/2023,269.2,interpolated,29.86,3,midpoint
pilot,A230212d0_r64_rep1,A/Saskatchewan/SKFLU317847/2023,297.2,interpolated,20.32,3,midpoint
pilot,A230212d0_r64_rep1,A/Schleswig-Holstein/4/2023,289.8,interpolated,8.617,3,midpoint
pilot,A230212d0_r64_rep1,A/Singapore/INFIMH-16-0019/2016,3888,interpolated,376.9,3,midpoint
pilot,A230212d0_r64_rep1,A/Singapore/INFIMH-16-0019/2016_X-307A,8650,lower,289.5,3,midpoint
pilot,A230212d0_r64_rep1,A/Solwezi/13-NIC-001/2023,161.4,interpolated,7.616,3,midpoint
pilot,A230212d0_r64_rep1,A/SouthAfrica/PET28931/2023,293.3,interpolated,20.81,3,midpoint
pilot,A230212d0_r64_rep1,A/SouthSudan/631/2023,148.5,interpolated,6.32,3,midpoint
pilot,A230212d0_r64_rep1,A/SouthSudan/642/2023,157.1,interpolated,26.06,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/K056872/2023,267.5,interpolated,45.77,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/KO56863/2023,279,interpolated,45.46,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/R05384/2023,287.4,interpolated,21.42,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/R05510/2023,402,interpolated,38.18,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/R06240/2023,286.4,interpolated,36.69,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/R06359/2023,163.6,interpolated,17.36,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/R06477/2023,284.5,interpolated,15.78,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/R06506/2023,252.8,interpolated,26.69,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/R07073/2023,300.4,interpolated,23.72,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Africa/R07188/2023,349.9,interpolated,15.49,3,midpoint
pilot,A230212d0_r64_rep1,A/South_Dakota/22/2023,273.3,interpolated,39.84,3,midpoint
pilot,A230212d0_r64_rep1,A/Surat_Thani/P152/2023,291.8,interpolated,62.38,3,midpoint
pilot,A230212d0_r64_rep1,A/Switzerland/9715293/2013,2754,interpolated,84.87,3,midpoint
pilot,A230212d0_r64_rep1,A/Switzerland/9715293/2013_NIB-88,4563,interpolated,438.1,3,midpoint
pilot,A230212d0_r64_rep1,A/Sydney/332/2023,209.9,interpolated,19.33,3,midpoint
pilot,A230212d0_r64_rep1,A/Sydney/710/2023,232,interpolated,16.6,3,midpoint
pilot,A230212d0_r64_rep1,A/Sydney/715/2023,251.8,interpolated,39.49,2,midpoint
pilot,A230212d0_r64_rep1,A/Sydney/749/2023,348.2,interpolated,24.37,3,midpoint
pilot,A230212d0_r64_rep1,A/TECPAN/017FLU/2023,328.6,interpolated,26.35,3,midpoint
pilot,A230212d0_r64_rep1,A/Texas/50/2012,8650,lower,0,3,midpoint
pilot,A230212d0_r64_rep1,A/Texas/50/2012_X-223A_(13/252),8650,lower,0,2,midpoint
pilot,A230212d0_r64_rep1,A/Townsville/68/2023,267.6,interpolated,13.35,3,midpoint
pilot,A230212d0_r64_rep1,A/Victoria/1033/2023,222.3,interpolated,21.93,3,midpoint
pilot,A230212d0_r64_rep1,A/Wisconsin/27/2023,272.1,interpolated,106.8,3,midpoint
pilot,A230212d0_r64_rep1,A/YAMAGATA/98/2023,179.9,interpolated,14.57,3,midpoint
