group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
pilot,A23038d0_r128_50K,A/Busan/1301/2023,1476,interpolated,434.8,2,midpoint
pilot,A23038d0_r128_50K,A/California/81/2023,3937,interpolated,548.3,2,midpoint
pilot,A23038d0_r128_50K,A/Cambodia/e0826360/2020_egg,5702,interpolated,1690,2,midpoint
pilot,A23038d0_r128_50K,A/Catalonia/2041146NS/2023,2171,interpolated,433.6,2,midpoint
pilot,A23038d0_r128_50K,A/Guangdong-Futian/1980/2023,2827,interpolated,1697,2,midpoint
pilot,A23038d0_r128_50K,A/Hong_Kong/2671/2019,8245,lower,4555,2,midpoint
pilot,A23038d0_r128_50K,A/Hong_Kong/4801/2014_(15/192),1.28e+04,lower,985,3,midpoint
pilot,A23038d0_r128_50K,A/Malaysia/IMR-SARI1989/2023,6317,interpolated,4168,2,midpoint
pilot,A23038d0_r128_50K,A/Ontario/RV00796/2023,1049,interpolated,571.3,2,midpoint
pilot,A23038d0_r128_50K,A/Singapore/INFIMH-16-0019/2016,6122,interpolated,2098,3,midpoint
pilot,A23038d0_r128_50K,A/SouthSudan/631/2023,1245,interpolated,348.1,3,midpoint
pilot,A23038d0_r128_50K,A/Sydney/332/2023,3234,interpolated,1352,2,midpoint
