well,serum,dilution_factor,replicate,fastq
A1,A230043d0_100k,40,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc1_A230043d0_S97_R1_001.fastq.gz
B1,A230043d0_100k,80,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc2_A230043d0_S98_R1_001.fastq.gz
C1,A230043d0_100k,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc3_A230043d0_S99_R1_001.fastq.gz
D1,A230043d0_100k,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc4_A230043d0_S100_R1_001.fastq.gz
E1,A230043d0_100k,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc5_A230043d0_S101_R1_001.fastq.gz
F1,A230043d0_100k,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc6_A230043d0_S102_R1_001.fastq.gz
G1,A230043d0_100k,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc7_A230043d0_S103_R1_001.fastq.gz
H1,A230043d0_100k,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc8_A230043d0_S104_R1_001.fastq.gz
A2,A230043d28_100k,40,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc1_A230043d28_S105_R1_001.fastq.gz
B2,A230043d28_100k,80,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc2_A230043d28_S106_R1_001.fastq.gz
C2,A230043d28_100k,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc3_A230043d28_S107_R1_001.fastq.gz
D2,A230043d28_100k,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc4_A230043d28_S108_R1_001.fastq.gz
E2,A230043d28_100k,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc5_A230043d28_S109_R1_001.fastq.gz
F2,A230043d28_100k,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc6_A230043d28_S110_R1_001.fastq.gz
G2,A230043d28_100k,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc7_A230043d28_S111_R1_001.fastq.gz
H2,A230043d28_100k,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_conc8_A230043d28_S112_R1_001.fastq.gz
A3,none,,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_noSerum1_S113_R1_001.fastq.gz
B3,none,,2,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_noSerum2_S114_R1_001.fastq.gz
C3,none,,3,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_noSerum3_S115_R1_001.fastq.gz
D3,none,,4,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_noSerum4_S116_R1_001.fastq.gz
E3,none,,5,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_noSerum5_S117_R1_001.fastq.gz
F3,none,,6,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_noSerum6_S118_R1_001.fastq.gz
G3,none,,7,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_noSerum7_S119_R1_001.fastq.gz
H3,none,,8,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH01189_270_AAFMKCWM5/Unaligned/Project_bloom_lab/MOI_100k_noSerum8_S120_R1_001.fastq.gz
