well,serum,dilution_factor,replicate,fastq
A1,SCH23_y2015_s033,40,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_1_S97_R1_001.fastq.gz
B1,SCH23_y2012_s017,40,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_2_S98_R1_001.fastq.gz
C1,SCH23_y2018_s045,40,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_3_S99_R1_001.fastq.gz
D1,SCH23_y2016_s038,40,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_4_S100_R1_001.fastq.gz
E1,SCH23_y2014_s027,40,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_5_S101_R1_001.fastq.gz
F1,SCH23_y2020_s054,40,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_6_S102_R1_001.fastq.gz
G1,SCH23_y2019_s050,40,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_7_S103_R1_001.fastq.gz
H1,SCH23_y2020_s055,40,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_8_S104_R1_001.fastq.gz
A2,SCH23_y2015_s033,80,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_9_S105_R1_001.fastq.gz
B2,SCH23_y2012_s017,80,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_10_S106_R1_001.fastq.gz
C2,SCH23_y2018_s045,80,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_11_S107_R1_001.fastq.gz
D2,SCH23_y2016_s038,80,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_12_S108_R1_001.fastq.gz
E2,SCH23_y2014_s027,80,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_13_S109_R1_001.fastq.gz
F2,SCH23_y2020_s054,80,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_14_S110_R1_001.fastq.gz
G2,SCH23_y2019_s050,80,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_15_S111_R1_001.fastq.gz
H2,SCH23_y2020_s055,80,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_16_S112_R1_001.fastq.gz
A3,SCH23_y2015_s033,160,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_17_S113_R1_001.fastq.gz
B3,SCH23_y2012_s017,160,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_18_S114_R1_001.fastq.gz
C3,SCH23_y2018_s045,160,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_19_S115_R1_001.fastq.gz
D3,SCH23_y2016_s038,160,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_20_S116_R1_001.fastq.gz
E3,SCH23_y2014_s027,160,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_21_S117_R1_001.fastq.gz
F3,SCH23_y2020_s054,160,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_22_S118_R1_001.fastq.gz
G3,SCH23_y2019_s050,160,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_23_S119_R1_001.fastq.gz
H3,SCH23_y2020_s055,160,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_24_S120_R1_001.fastq.gz
A4,SCH23_y2015_s033,320,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_25_S121_R1_001.fastq.gz
B4,SCH23_y2012_s017,320,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_26_S122_R1_001.fastq.gz
C4,SCH23_y2018_s045,320,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_27_S123_R1_001.fastq.gz
D4,SCH23_y2016_s038,320,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_28_S124_R1_001.fastq.gz
E4,SCH23_y2014_s027,320,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_29_S125_R1_001.fastq.gz
F4,SCH23_y2020_s054,320,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_30_S126_R1_001.fastq.gz
G4,SCH23_y2019_s050,320,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_31_S127_R1_001.fastq.gz
H4,SCH23_y2020_s055,320,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_32_S128_R1_001.fastq.gz
A5,SCH23_y2015_s033,640,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_33_S129_R1_001.fastq.gz
B5,SCH23_y2012_s017,640,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_34_S130_R1_001.fastq.gz
C5,SCH23_y2018_s045,640,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_35_S131_R1_001.fastq.gz
D5,SCH23_y2016_s038,640,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_36_S132_R1_001.fastq.gz
E5,SCH23_y2014_s027,640,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_37_S133_R1_001.fastq.gz
F5,SCH23_y2020_s054,640,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_38_S134_R1_001.fastq.gz
G5,SCH23_y2019_s050,640,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_39_S135_R1_001.fastq.gz
H5,SCH23_y2020_s055,640,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_40_S136_R1_001.fastq.gz
A6,SCH23_y2015_s033,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_41_S137_R1_001.fastq.gz
B6,SCH23_y2012_s017,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_42_S138_R1_001.fastq.gz
C6,SCH23_y2018_s045,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_43_S139_R1_001.fastq.gz
D6,SCH23_y2016_s038,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/aloes/240703_VH01189_305_AACKNTKHV/Unaligned/Project_aloes/PlateB_44_S140_R1_001.fastq.gz
