group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
pilot,A230212d28_rd512,A/Abu_Dhabi/6753/2023,3661,lower,2106,2,midpoint
pilot,A230212d28_rd512,A/Bhutan/0006/2023,2937,interpolated,2204,2,midpoint
pilot,A230212d28_rd512,A/Busan/1301/2023,1229,interpolated,838.5,2,midpoint
pilot,A230212d28_rd512,A/California/81/2023,2981,interpolated,1163,3,midpoint
pilot,A230212d28_rd512,A/Cambodia/e0826360/2020,5767,lower,0,2,midpoint
pilot,A230212d28_rd512,A/Catalonia/NSVH102124476/2023,3277,lower,2489,2,midpoint
pilot,A230212d28_rd512,A/Chipata/15-NIC-001/2023,3340,interpolated,1344,3,midpoint
pilot,A230212d28_rd512,A/Darwin/6/2021,3852,lower,1914,2,midpoint
pilot,A230212d28_rd512,A/Finland/391/2023,4773,lower,993.4,2,midpoint
pilot,A230212d28_rd512,A/Hong_Kong/2671/2019,5767,lower,352.2,3,midpoint
pilot,A230212d28_rd512,A/Hong_Kong/45/2019,1763,interpolated,1472,3,midpoint
pilot,A230212d28_rd512,A/Hong_Kong/4801/2014,5767,lower,0,3,midpoint
pilot,A230212d28_rd512,A/Hong_Kong/4801/2014_(15/192),5767,lower,0,3,midpoint
pilot,A230212d28_rd512,A/KANAGAWA/AC2316/2023,5760,interpolated,332.9,3,midpoint
pilot,A230212d28_rd512,A/Kansas/14/2017,5370,lower,396.4,2,midpoint
pilot,A230212d28_rd512,A/Krabi/THIS050/2023,3635,lower,1072,2,midpoint
pilot,A230212d28_rd512,A/Luga/RII-11393S/2023,3156,lower,2611,2,midpoint
pilot,A230212d28_rd512,A/Malaysia/IMR-SARI1989/2023,5767,lower,0,3,midpoint
pilot,A230212d28_rd512,A/Maldives/852/2023,5767,lower,0,3,midpoint
pilot,A230212d28_rd512,A/Massachusetts/18/2022,4826,lower,940.9,2,midpoint
pilot,A230212d28_rd512,A/Netherlands/01685/2023,5767,lower,0,3,midpoint
pilot,A230212d28_rd512,A/Romania/543634/2022,5767,lower,0,3,midpoint
pilot,A230212d28_rd512,A/SENDAI/45/2023,5767,lower,0,2,midpoint
pilot,A230212d28_rd512,A/SOUTH_AFRICA/R07876/202023,5116,lower,651,2,midpoint
pilot,A230212d28_rd512,A/Saint-Petersburg/RII-MH144113/2023,4805,lower,961.1,2,midpoint
pilot,A230212d28_rd512,A/Saskatchewan/SKFLU317847/2023,5767,lower,660.5,3,midpoint
pilot,A230212d28_rd512,A/Singapore/INFIMH-16-0019/2016,4805,lower,961.1,2,midpoint
pilot,A230212d28_rd512,A/SouthSudan/631/2023,5767,lower,0,2,midpoint
pilot,A230212d28_rd512,A/SouthSudan/642/2023,3449,lower,2318,2,midpoint
pilot,A230212d28_rd512,A/South_Africa/K056872/2023,3874,interpolated,816.1,2,midpoint
pilot,A230212d28_rd512,A/South_Africa/KO56863/2023,4417,lower,1349,2,midpoint
pilot,A230212d28_rd512,A/South_Africa/R06506/2023,5343,lower,423.5,2,midpoint
pilot,A230212d28_rd512,A/South_Africa/R07073/2023,5767,lower,0,2,midpoint
pilot,A230212d28_rd512,A/Surat_Thani/P152/2023,5000,lower,767,2,midpoint
pilot,A230212d28_rd512,A/Switzerland/9715293/2013,4453,lower,1314,2,midpoint
pilot,A230212d28_rd512,A/Switzerland/9715293/2013_NIB-88,5767,lower,0,2,midpoint
pilot,A230212d28_rd512,A/Sydney/710/2023,2596,interpolated,502.3,2,midpoint
pilot,A230212d28_rd512,A/Texas/50/2012,5767,lower,0,3,midpoint
pilot,A230212d28_rd512,A/Texas/50/2012_X-223A_(13/252),5767,lower,0,3,midpoint
pilot,A230212d28_rd512,A/Townsville/68/2023,5484,lower,282.9,2,midpoint
pilot,A230212d28_rd512,A/YAMAGATA/98/2023,3392,lower,2374,2,midpoint
