group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
pilot,A23038d0_r64_50K,A/Abu_Dhabi/6753/2023,1686,interpolated,494.3,3,midpoint
pilot,A23038d0_r64_50K,A/Bangkok/P3599/2023,3941,interpolated,712.5,2,midpoint
pilot,A23038d0_r64_50K,A/Bangkok/P3755/2023,3957,interpolated,961.3,3,midpoint
pilot,A23038d0_r64_50K,A/Bhutan/0006/2023,832.6,interpolated,239,3,midpoint
pilot,A23038d0_r64_50K,A/Bhutan/0845/2023,1168,interpolated,1614,3,midpoint
pilot,A23038d0_r64_50K,A/Bhutan/FLU-BTG-00988/2022,2015,interpolated,1079,2,midpoint
pilot,A23038d0_r64_50K,A/Busan/1301/2023,1692,interpolated,67.37,2,midpoint
pilot,A23038d0_r64_50K,A/California/81/2023,2971,interpolated,1191,3,midpoint
pilot,A23038d0_r64_50K,A/Cambodia/e0826360/2020,353.9,interpolated,102.4,3,midpoint
pilot,A23038d0_r64_50K,A/Cambodia/e0826360/2020_egg,7860,interpolated,1322,3,midpoint
pilot,A23038d0_r64_50K,A/Catalonia/2041146NS/2023,2129,interpolated,571.7,3,midpoint
pilot,A23038d0_r64_50K,A/Catalonia/NSVH102124476/2023,1443,interpolated,814.2,3,midpoint
pilot,A23038d0_r64_50K,A/Chipata/15-NIC-001/2023,1956,interpolated,748.2,3,midpoint
pilot,A23038d0_r64_50K,A/EHIME/50/2023,1189,interpolated,321.3,3,midpoint
pilot,A23038d0_r64_50K,A/Finland/391/2023,2188,interpolated,1493,2,midpoint
pilot,A23038d0_r64_50K,A/Hong_Kong/2671/2019,4036,interpolated,3185,3,midpoint
pilot,A23038d0_r64_50K,A/Hong_Kong/45/2019,1892,interpolated,321.7,3,midpoint
pilot,A23038d0_r64_50K,A/Hong_Kong/4801/2014,9979,lower,2821,2,midpoint
pilot,A23038d0_r64_50K,A/Hong_Kong/4801/2014_(15/192),1.28e+04,lower,282.6,3,midpoint
pilot,A23038d0_r64_50K,A/Jeju/1047/2023,2544,interpolated,1219,3,midpoint
pilot,A23038d0_r64_50K,A/KANAGAWA/AC2316/2023,2109,interpolated,1050,3,midpoint
pilot,A23038d0_r64_50K,A/KANAGAWA/IC2239/2023,997.3,interpolated,1090,3,midpoint
pilot,A23038d0_r64_50K,A/Kansas/14/2017,2190,interpolated,512.3,2,midpoint
pilot,A23038d0_r64_50K,A/Luga/RII-11393S/2023,860.9,interpolated,484.2,2,midpoint
pilot,A23038d0_r64_50K,A/Malaysia/IMR-SARI1989/2023,679.4,interpolated,920.6,3,midpoint
pilot,A23038d0_r64_50K,A/Maldives/852/2023,2892,interpolated,769.5,2,midpoint
pilot,A23038d0_r64_50K,A/Massachusetts/18/2022,2618,interpolated,1175,2,midpoint
pilot,A23038d0_r64_50K,A/Netherlands/01685/2023,3220,interpolated,899.1,3,midpoint
pilot,A23038d0_r64_50K,A/Netherlands/01693/2023,1767,interpolated,448.8,3,midpoint
pilot,A23038d0_r64_50K,A/Netherlands/01760/2023,980.8,interpolated,279.7,3,midpoint
pilot,A23038d0_r64_50K,A/Oman/3011/2023,978.3,interpolated,983.7,3,midpoint
pilot,A23038d0_r64_50K,A/Ontario/RV00796/2023,1726,interpolated,952,3,midpoint
pilot,A23038d0_r64_50K,A/Romania/543634/2022,7031,interpolated,934.9,2,midpoint
pilot,A23038d0_r64_50K,A/SENDAI/45/2023,2028,interpolated,946.9,3,midpoint
pilot,A23038d0_r64_50K,A/SOUTH_AFRICA/R07876/202023,1887,interpolated,1010,3,midpoint
pilot,A23038d0_r64_50K,A/Saint-Petersburg/RII-MH144113/2023,6899,interpolated,1821,3,midpoint
pilot,A23038d0_r64_50K,A/Saskatchewan/SKFLU317847/2023,1850,interpolated,1219,3,midpoint
pilot,A23038d0_r64_50K,A/Schleswig-Holstein/4/2023,3298,interpolated,584.3,3,midpoint
pilot,A23038d0_r64_50K,A/Singapore/INFIMH-16-0019/2016,8471,interpolated,1732,3,midpoint
pilot,A23038d0_r64_50K,A/Singapore/INFIMH-16-0019/2016_X-307A,1.28e+04,lower,1637,3,midpoint
pilot,A23038d0_r64_50K,A/Solwezi/13-NIC-001/2023,2263,interpolated,2448,3,midpoint
pilot,A23038d0_r64_50K,A/SouthAfrica/PET28931/2023,3123,interpolated,680.8,3,midpoint
pilot,A23038d0_r64_50K,A/SouthSudan/631/2023,692.4,interpolated,344.6,3,midpoint
pilot,A23038d0_r64_50K,A/SouthSudan/642/2023,1394,interpolated,192.1,3,midpoint
pilot,A23038d0_r64_50K,A/South_Africa/KO56863/2023,1494,interpolated,580.3,2,midpoint
pilot,A23038d0_r64_50K,A/South_Africa/R05510/2023,2288,interpolated,1314,2,midpoint
pilot,A23038d0_r64_50K,A/South_Africa/R06240/2023,8470,interpolated,3984,2,midpoint
pilot,A23038d0_r64_50K,A/South_Africa/R06359/2023,3878,interpolated,2115,2,midpoint
pilot,A23038d0_r64_50K,A/South_Africa/R06477/2023,823.4,interpolated,780.8,3,midpoint
pilot,A23038d0_r64_50K,A/South_Africa/R06506/2023,1721,interpolated,365.1,3,midpoint
pilot,A23038d0_r64_50K,A/South_Africa/R07073/2023,4184,interpolated,1926,2,midpoint
pilot,A23038d0_r64_50K,A/Surat_Thani/P152/2023,3864,interpolated,553,3,midpoint
pilot,A23038d0_r64_50K,A/Switzerland/9715293/2013,5050,interpolated,1679,2,midpoint
pilot,A23038d0_r64_50K,A/Switzerland/9715293/2013_NIB-88,9855,interpolated,2857,2,midpoint
pilot,A23038d0_r64_50K,A/Sydney/332/2023,2501,interpolated,438.4,3,midpoint
pilot,A23038d0_r64_50K,A/Sydney/710/2023,725.9,interpolated,616.2,3,midpoint
pilot,A23038d0_r64_50K,A/Sydney/715/2023,1746,interpolated,997.1,3,midpoint
pilot,A23038d0_r64_50K,A/Texas/50/2012,1.28e+04,lower,0,3,midpoint
pilot,A23038d0_r64_50K,A/Townsville/68/2023,2636,interpolated,1579,2,midpoint
pilot,A23038d0_r64_50K,A/Victoria/1033/2023,682.5,interpolated,198,2,midpoint
pilot,A23038d0_r64_50K,A/YAMAGATA/98/2023,2450,interpolated,1873,2,midpoint
