group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
pilot,A230212d28_rd128,A/Abu_Dhabi/6753/2023,390.7,interpolated,204.5,3,midpoint
pilot,A230212d28_rd128,A/Bangkok/P3599/2023,1071,interpolated,370.5,3,midpoint
pilot,A230212d28_rd128,A/Bangkok/P3755/2023,757.5,interpolated,79.05,2,midpoint
pilot,A230212d28_rd128,A/Bhutan/0006/2023,2968,interpolated,2441,2,midpoint
pilot,A230212d28_rd128,A/Bhutan/0845/2023,3971,interpolated,428.3,2,midpoint
pilot,A230212d28_rd128,A/Bhutan/FLU-BTG-00988/2022,2325,interpolated,865.6,3,midpoint
pilot,A230212d28_rd128,A/Brisbane/429/2023,4123,lower,1643,2,midpoint
pilot,A230212d28_rd128,A/California/81/2023,688.1,interpolated,37.02,3,midpoint
pilot,A230212d28_rd128,A/Cambodia/e0826360/2020,1137,interpolated,1585,3,midpoint
pilot,A230212d28_rd128,A/Catalonia/2041146NS/2023,1629,interpolated,856.4,2,midpoint
pilot,A230212d28_rd128,A/Catalonia/NSVH102124476/2023,3757,interpolated,979.5,2,midpoint
pilot,A230212d28_rd128,A/Chipata/15-NIC-001/2023,2488,interpolated,133.5,3,midpoint
pilot,A230212d28_rd128,A/EHIME/50/2023,3079,interpolated,486.3,3,midpoint
pilot,A230212d28_rd128,A/Finland/399/2023,1112,interpolated,264.7,2,midpoint
pilot,A230212d28_rd128,A/Hong_Kong/2671/2019,5767,lower,133.1,3,midpoint
pilot,A230212d28_rd128,A/Hong_Kong/45/2019,5767,lower,304.5,3,midpoint
pilot,A230212d28_rd128,A/Hong_Kong/4801/2014,5767,lower,0,3,midpoint
pilot,A230212d28_rd128,A/Hong_Kong/4801/2014_(15/192),5767,lower,0,3,midpoint
pilot,A230212d28_rd128,A/Jeju/1047/2023,2704,interpolated,240.1,2,midpoint
pilot,A230212d28_rd128,A/KANAGAWA/AC2316/2023,1609,interpolated,354.1,2,midpoint
pilot,A230212d28_rd128,A/KANAGAWA/IC2239/2023,1256,interpolated,239.4,2,midpoint
pilot,A230212d28_rd128,A/Kansas/14/2017,1363,interpolated,349.2,2,midpoint
pilot,A230212d28_rd128,A/Krabi/THIS050/2023,2063,interpolated,1186,2,midpoint
pilot,A230212d28_rd128,A/Luga/RII-11393S/2023,822.4,interpolated,44.71,3,midpoint
pilot,A230212d28_rd128,A/Malaysia/IMR-SARI1989/2023,3279,interpolated,1191,3,midpoint
pilot,A230212d28_rd128,A/Maldives/852/2023,1138,interpolated,248.6,2,midpoint
pilot,A230212d28_rd128,A/Massachusetts/18/2022,1126,interpolated,116.7,3,midpoint
pilot,A230212d28_rd128,A/Netherlands/01685/2023,1253,interpolated,95.68,2,midpoint
pilot,A230212d28_rd128,A/Netherlands/01693/2023,1557,interpolated,1370,3,midpoint
pilot,A230212d28_rd128,A/Netherlands/01760/2023,1022,interpolated,298.5,3,midpoint
pilot,A230212d28_rd128,A/Oman/3011/2023,1369,interpolated,72.7,2,midpoint
pilot,A230212d28_rd128,A/Ontario/RV00796/2023,1764,interpolated,351.2,3,midpoint
pilot,A230212d28_rd128,A/Romania/543634/2022,1926,interpolated,45.82,2,midpoint
pilot,A230212d28_rd128,A/SENDAI/45/2023,948.3,interpolated,1064,3,midpoint
pilot,A230212d28_rd128,A/SOUTH_AFRICA/R07876/202023,3139,interpolated,514.8,2,midpoint
pilot,A230212d28_rd128,A/Saint-Petersburg/RII-MH144113/2023,864,interpolated,12.44,2,midpoint
pilot,A230212d28_rd128,A/Samut_Songkhram/THIS061/2023,1044,interpolated,1416,3,midpoint
pilot,A230212d28_rd128,A/Saskatchewan/SKFLU317847/2023,930.8,interpolated,947.6,3,midpoint
pilot,A230212d28_rd128,A/Schleswig-Holstein/4/2023,1156,interpolated,213.1,2,midpoint
pilot,A230212d28_rd128,A/Singapore/INFIMH-16-0019/2016,5767,lower,160.4,3,midpoint
pilot,A230212d28_rd128,A/Singapore/INFIMH-16-0019/2016_X-307A,5767,lower,0,3,midpoint
pilot,A230212d28_rd128,A/Solwezi/13-NIC-001/2023,884.2,interpolated,698.9,3,midpoint
pilot,A230212d28_rd128,A/SouthAfrica/PET28931/2023,2394,interpolated,1549,3,midpoint
pilot,A230212d28_rd128,A/SouthSudan/631/2023,614.1,interpolated,173.6,3,midpoint
pilot,A230212d28_rd128,A/SouthSudan/642/2023,432.9,interpolated,73.28,2,midpoint
pilot,A230212d28_rd128,A/South_Africa/K056872/2023,1286,interpolated,1060,3,midpoint
pilot,A230212d28_rd128,A/South_Africa/KO56863/2023,3542,lower,2225,2,midpoint
pilot,A230212d28_rd128,A/South_Africa/R05384/2023,554.8,interpolated,94.6,3,midpoint
pilot,A230212d28_rd128,A/South_Africa/R05510/2023,1914,interpolated,142.3,2,midpoint
pilot,A230212d28_rd128,A/South_Africa/R06359/2023,1149,interpolated,525.2,2,midpoint
pilot,A230212d28_rd128,A/South_Africa/R06506/2023,1956,interpolated,1389,3,midpoint
pilot,A230212d28_rd128,A/South_Africa/R07073/2023,1013,interpolated,118.1,2,midpoint
pilot,A230212d28_rd128,A/South_Dakota/22/2023,2842,interpolated,606.4,3,midpoint
pilot,A230212d28_rd128,A/Switzerland/9715293/2013,5184,lower,582.2,2,midpoint
pilot,A230212d28_rd128,A/Switzerland/9715293/2013_NIB-88,5767,lower,0,2,midpoint
pilot,A230212d28_rd128,A/Sydney/332/2023,1008,interpolated,653.2,3,midpoint
pilot,A230212d28_rd128,A/Sydney/710/2023,924.6,interpolated,255.5,3,midpoint
pilot,A230212d28_rd128,A/Sydney/715/2023,1019,interpolated,398.2,3,midpoint
pilot,A230212d28_rd128,A/Sydney/749/2023,1704,interpolated,250.7,2,midpoint
pilot,A230212d28_rd128,A/TECPAN/017FLU/2023,1169,interpolated,274.3,2,midpoint
pilot,A230212d28_rd128,A/Texas/50/2012,5767,lower,0,3,midpoint
pilot,A230212d28_rd128,A/Texas/50/2012_X-223A_(13/252),5767,lower,0,3,midpoint
pilot,A230212d28_rd128,A/Townsville/68/2023,1667,interpolated,92.6,2,midpoint
pilot,A230212d28_rd128,A/Victoria/1033/2023,1929,interpolated,811.1,3,midpoint
pilot,A230212d28_rd128,A/Wisconsin/27/2023,2091,interpolated,132.5,2,midpoint
