group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
pilot,A230212d0_rd128,A/Abu_Dhabi/6753/2023,3066,interpolated,709.9,2,midpoint
pilot,A230212d0_rd128,A/Bangkok/P3599/2023,2949,interpolated,358.5,3,midpoint
pilot,A230212d0_rd128,A/Bangkok/P3755/2023,1009,interpolated,327.8,3,midpoint
pilot,A230212d0_rd128,A/Bhutan/0006/2023,406,interpolated,93.43,2,midpoint
pilot,A230212d0_rd128,A/Brisbane/429/2023,2412,interpolated,656.5,2,midpoint
pilot,A230212d0_rd128,A/Busan/1301/2023,654.9,interpolated,79.35,3,midpoint
pilot,A230212d0_rd128,A/California/81/2023,756.9,interpolated,32.9,2,midpoint
pilot,A230212d0_rd128,A/Catalonia/2041146NS/2023,951,interpolated,344.7,2,midpoint
pilot,A230212d0_rd128,A/Catalonia/NSVH102124476/2023,2866,interpolated,810.6,3,midpoint
pilot,A230212d0_rd128,A/Chipata/15-NIC-001/2023,1005,interpolated,341.9,3,midpoint
pilot,A230212d0_rd128,A/Darwin/6/2021,560.1,interpolated,412.7,3,midpoint
pilot,A230212d0_rd128,A/EHIME/50/2023,545.6,interpolated,104.1,3,midpoint
pilot,A230212d0_rd128,A/Finland/399/2023,718.8,interpolated,203,3,midpoint
pilot,A230212d0_rd128,A/Georgia/40/2023,1183,interpolated,787.6,2,midpoint
pilot,A230212d0_rd128,A/Guangdong-Futian/1980/2023,2111,interpolated,1266,3,midpoint
pilot,A230212d0_rd128,A/Hong_Kong/2671/2019,5767,lower,0,3,midpoint
pilot,A230212d0_rd128,A/Hong_Kong/45/2019,5264,interpolated,242.8,3,midpoint
pilot,A230212d0_rd128,A/Hong_Kong/4801/2014,5767,lower,0,3,midpoint
pilot,A230212d0_rd128,A/Hong_Kong/4801/2014_(15/192),5767,lower,0,3,midpoint
pilot,A230212d0_rd128,A/Jeju/1047/2023,3099,interpolated,458.8,3,midpoint
pilot,A230212d0_rd128,A/KANAGAWA/AC2316/2023,721.3,interpolated,65.53,3,midpoint
pilot,A230212d0_rd128,A/KANAGAWA/IC2239/2023,1369,interpolated,346.2,3,midpoint
pilot,A230212d0_rd128,A/Kansas/14/2017,3391,interpolated,1564,2,midpoint
pilot,A230212d0_rd128,A/Krabi/THIS050/2023,1328,interpolated,1308,3,midpoint
pilot,A230212d0_rd128,A/Luga/RII-11393S/2023,1149,interpolated,244.2,3,midpoint
pilot,A230212d0_rd128,A/Malaysia/IMR-SARI1989/2023,1456,interpolated,952.9,2,midpoint
pilot,A230212d0_rd128,A/Maldives/852/2023,1945,interpolated,1180,2,midpoint
pilot,A230212d0_rd128,A/Netherlands/01685/2023,1804,interpolated,1304,2,midpoint
pilot,A230212d0_rd128,A/Netherlands/01693/2023,861,interpolated,938.6,3,midpoint
pilot,A230212d0_rd128,A/Netherlands/01760/2023,1166,interpolated,690,3,midpoint
pilot,A230212d0_rd128,A/Oman/3011/2023,1063,interpolated,352.8,3,midpoint
pilot,A230212d0_rd128,A/Ontario/RV00796/2023,1376,interpolated,373.5,3,midpoint
pilot,A230212d0_rd128,A/Romania/543634/2022,1325,interpolated,268.1,3,midpoint
pilot,A230212d0_rd128,A/SOUTH_AFRICA/R07876/202023,1119,interpolated,519.6,2,midpoint
pilot,A230212d0_rd128,A/Saint-Petersburg/RII-MH144113/2023,555,interpolated,721.1,3,midpoint
pilot,A230212d0_rd128,A/Samut_Songkhram/THIS061/2023,2460,interpolated,738.3,3,midpoint
