group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
pilot,A230212d28_r64_rep1,A/Abu_Dhabi/6753/2023,261.1,interpolated,26.79,3,midpoint
pilot,A230212d28_r64_rep1,A/Bangkok/P3599/2023,348.5,interpolated,30.14,3,midpoint
pilot,A230212d28_r64_rep1,A/Bangkok/P3755/2023,208.6,interpolated,29.9,3,midpoint
pilot,A230212d28_r64_rep1,A/Bhutan/0006/2023,284,interpolated,5.905,3,midpoint
pilot,A230212d28_r64_rep1,A/Bhutan/0845/2023,229.4,interpolated,31.67,3,midpoint
pilot,A230212d28_r64_rep1,A/Bhutan/FLU-BTG-00988/2022,245.7,interpolated,4.64,3,midpoint
pilot,A230212d28_r64_rep1,A/Brisbane/429/2023,240.8,interpolated,23.33,3,midpoint
pilot,A230212d28_r64_rep1,A/Busan/1301/2023,215,interpolated,13.27,3,midpoint
pilot,A230212d28_r64_rep1,A/California/81/2023,294.3,interpolated,20.2,3,midpoint
pilot,A230212d28_r64_rep1,A/Cambodia/e0826360/2020,619.1,interpolated,115.4,3,midpoint
pilot,A230212d28_r64_rep1,A/Catalonia/2041146NS/2023,256.7,interpolated,13.32,3,midpoint
pilot,A230212d28_r64_rep1,A/Catalonia/NSVH102124476/2023,271.4,interpolated,46.06,2,midpoint
pilot,A230212d28_r64_rep1,A/Chipata/15-NIC-001/2023,344.7,interpolated,12.62,3,midpoint
pilot,A230212d28_r64_rep1,A/Darwin/6/2021,180.5,interpolated,7.514,3,midpoint
pilot,A230212d28_r64_rep1,A/EHIME/50/2023,350.3,interpolated,36.18,3,midpoint
pilot,A230212d28_r64_rep1,A/Finland/391/2023,220.5,interpolated,4.518,3,midpoint
pilot,A230212d28_r64_rep1,A/Finland/399/2023,288.1,interpolated,22.24,3,midpoint
pilot,A230212d28_r64_rep1,A/Georgia/40/2023,314.7,interpolated,12.74,3,midpoint
pilot,A230212d28_r64_rep1,A/Guangdong-Futian/1980/2023,393.4,interpolated,25.87,3,midpoint
pilot,A230212d28_r64_rep1,A/Hong_Kong/2671/2019,4276,interpolated,138.2,3,midpoint
pilot,A230212d28_r64_rep1,A/Hong_Kong/45/2019,1942,interpolated,89.07,3,midpoint
pilot,A230212d28_r64_rep1,A/Hong_Kong/4801/2014,3809,interpolated,513,3,midpoint
pilot,A230212d28_r64_rep1,A/Hong_Kong/4801/2014_(15/192),8650,lower,124.1,3,midpoint
pilot,A230212d28_r64_rep1,A/Jeju/1047/2023,391,interpolated,28.12,3,midpoint
pilot,A230212d28_r64_rep1,A/KANAGAWA/AC2316/2023,247.5,interpolated,4.592,3,midpoint
pilot,A230212d28_r64_rep1,A/KANAGAWA/IC2239/2023,214.3,interpolated,46.94,3,midpoint
pilot,A230212d28_r64_rep1,A/Kansas/14/2017,768.7,interpolated,125.6,3,midpoint
pilot,A230212d28_r64_rep1,A/Krabi/THIS050/2023,321.3,interpolated,20.21,3,midpoint
pilot,A230212d28_r64_rep1,A/Luga/RII-11393S/2023,229.5,interpolated,19.45,3,midpoint
pilot,A230212d28_r64_rep1,A/Malaysia/IMR-SARI1989/2023,301.6,interpolated,26.81,3,midpoint
pilot,A230212d28_r64_rep1,A/Maldives/852/2023,290.2,interpolated,37.59,3,midpoint
pilot,A230212d28_r64_rep1,A/Massachusetts/18/2022,357.8,interpolated,15.62,3,midpoint
pilot,A230212d28_r64_rep1,A/Netherlands/01685/2023,365.9,interpolated,28.53,3,midpoint
pilot,A230212d28_r64_rep1,A/Netherlands/01693/2023,178.4,interpolated,32.62,3,midpoint
pilot,A230212d28_r64_rep1,A/Netherlands/01760/2023,308,interpolated,17.61,3,midpoint
pilot,A230212d28_r64_rep1,A/Oman/3011/2023,350.1,interpolated,36.83,3,midpoint
pilot,A230212d28_r64_rep1,A/Ontario/RV00796/2023,216.5,interpolated,7.988,3,midpoint
pilot,A230212d28_r64_rep1,A/Romania/543634/2022,374.1,interpolated,27.43,3,midpoint
pilot,A230212d28_r64_rep1,A/SENDAI/45/2023,240.7,interpolated,24.58,3,midpoint
pilot,A230212d28_r64_rep1,A/SOUTH_AFRICA/R07876/202023,323.2,interpolated,33.31,3,midpoint
pilot,A230212d28_r64_rep1,A/Saint-Petersburg/RII-MH144113/2023,257.7,interpolated,7.402,3,midpoint
pilot,A230212d28_r64_rep1,A/Samut_Songkhram/THIS061/2023,281.6,interpolated,38.26,3,midpoint
pilot,A230212d28_r64_rep1,A/Saskatchewan/SKFLU317847/2023,277.9,interpolated,18.3,3,midpoint
pilot,A230212d28_r64_rep1,A/Schleswig-Holstein/4/2023,371,interpolated,9.085,3,midpoint
pilot,A230212d28_r64_rep1,A/Singapore/INFIMH-16-0019/2016,2973,interpolated,102.1,3,midpoint
pilot,A230212d28_r64_rep1,A/Singapore/INFIMH-16-0019/2016_X-307A,7328,interpolated,586.9,3,midpoint
pilot,A230212d28_r64_rep1,A/Solwezi/13-NIC-001/2023,205.5,interpolated,30.63,3,midpoint
pilot,A230212d28_r64_rep1,A/SouthAfrica/PET28931/2023,291.6,interpolated,27.85,3,midpoint
pilot,A230212d28_r64_rep1,A/SouthSudan/631/2023,210.4,interpolated,12.04,3,midpoint
pilot,A230212d28_r64_rep1,A/SouthSudan/642/2023,206,interpolated,12.72,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/K056872/2023,395.1,interpolated,53.36,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/KO56863/2023,341.5,interpolated,25.08,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/R05384/2023,299.8,interpolated,10.4,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/R05510/2023,409.9,interpolated,21.11,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/R06240/2023,295.1,interpolated,31.84,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/R06359/2023,210.6,interpolated,8.191,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/R06477/2023,302.1,interpolated,24.38,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/R06506/2023,357.6,interpolated,34.87,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/R07073/2023,266.6,interpolated,37.98,3,midpoint
pilot,A230212d28_r64_rep1,A/South_Africa/R07188/2023,363.1,interpolated,38.44,3,midpoint
